account,card_number
78555334182,6690711033046794
99475675169,6421726346185084
72750002216,1968323059753640
44368063028,2256190885365684
67939978340,4648210776600128
92038864119,7784704814696203
19466561677,5420355755946394
10882670406,8097102485329753
64665191339,2486268641905386
47121259540,4286477968497261
79311531636,3298948009374385
20673029121,5046034281974547
55656677670,6849371725033788
66771399572,4113800295505929
66136908189,5961138626147550
31592438711,6970537839796627
52068598325,2069973457254192
22747288081,7852566411902871
50380879488,7295261806458614
34728866339,7653529806015771
58797397155,6460618750444242
37074290562,4843223355729275
49108891070,2218737697590609
84066811440,2888727239681777
16560843594,8794147589402227
17352715950,3082533491942537
99225787261,1352031091659315
44182782357,6421896019106333
43839104933,1911381609690583
59309445998,2723222009931165
16007602735,7145965285109525
93648074827,3511548860664892
84201150316,7972444122295307
34642178191,5198948897144722
61112661361,2546888734829359
99777818614,1175720257557954
23357862516,8031723486364713
92041677487,9040553930317708
98669535782,6211782862135526
90487600308,1562940215687587
43491060088,3749011054035719
99493147022,6222145715367593
87844401479,1748560784702091
45989720170,6558169063920599
29057736019,4314126700623567
25826291570,8387633015749977
66578072200,9432396269535429
60401685151,3014297051117990
37857338198,6692119377487530
54841277508,1848845073556017
17884353576,7853946958040505
83696401669,9949116487970938
40758993366,6753164065755650
79537337696,1220159537734429
43181265801,7286999828236582
75291855460,8411301760252910
18209438175,9706311061637401
38650836889,3635908287889191
21629772744,3489344999045657
17997221819,1791510425739376
71855398940,3375093801418750
43434336594,7740355754055856
94098262451,7186010488250438
14702618919,6287825223100557
82995316829,6694329918060494
72607168714,6791409642829858
84494884971,5692505169557333
23893434791,5519337233173193
58578431836,9545155974271911
91754698478,2212352771104380
34808924831,7210133795189096
74193455940,1332823486660777
46490399945,3967505205682871
80431548476,6511669900824968
68988483228,6639009474923475
43046361390,4547402540905711
30187846970,8877685710643151
34119843131,2871589260361853
25243985435,4192735031308061
69546829989,5553363910148988
22383871802,9671995296071745
85022257225,5551991312276629
64899287936,1967660838021432
75557027601,1746855115934131
59689184733,3556556906628997
83236413022,2427599734320395
65333999714,8220392124241621
19259566950,1131640092374413
81339866434,9728094787602014
89309822720,5500607842353442
93325721913,5840475388657063
36113284320,8734563953112442
55662788809,6186009456952165
14855329242,8408700436362535
87255218281,9006208141186234
92120260479,6381406125771204
10627136712,1208800011074515
20491594093,6719522669065205
10206737472,5378464657728924
16171582722,9172313924133739
35154191812,5960983637452808
48408212824,9106249344542472
21797772057,4935264837505040
80186426580,6700274772128239
94306787473,7482315530633302
13385180747,8360820484988986
96686806731,1544612932539115
35778605202,3895223682183849
56058225037,2528802428894250
93255531394,9894302819580427
15692915667,7536668107591835
43580024792,9148808583620977
27759105915,1166543797869156
81425009017,2805261424430018
25785178986,1850887586555205
38206701285,5615895875601525
73537731406,5371807828481347
66181602966,7085897055222576
21957259986,7703158853843094
83696554175,2404305362308268
57153164614,8310209671857316
88079825275,2525341664008980
34649430814,2553347092109130
95735284853,9560202775292395
43694274121,6945802044148700
78686182953,2462774335607874
59166089967,9355445817518867
96652025058,4031095964217001
77436795999,7096455074300432
62036488917,6180046560222330
81218978750,9063279912311660
15219691978,7732812630088085
30188462792,7928771561458043
71251426000,5759445719149721
82312441349,8844412879707270
47400027897,8678747276198186
90792944018,8212474000484495
65338310694,6327708457502201
88852872224,2314736116152936
36484148971,8190947186150695
89562229841,7218780814331207
56008780247,8135974701237980
34488553183,5398502718721217
84813057502,8966050224886287
50622716222,1997572418972880
35859446026,9324008400368568
12223586294,8109938933362719
44991657747,8642415814488074
84668658149,5850473733569250
28879160022,8784010420860020
92733829169,1121364238391691
60515937129,2245831227296766
81166922106,7498596764642304
36473519182,2687714919599609
66382952990,4578346681054463
64347190133,8840928876026243
63968010294,8855163217218631
10429230390,4449552218433058
79904635036,8982925736994405
51381010618,3429019985208097
69315189553,4232771877355643
91373524668,6548532904141599
40754283725,2183518610629063
45192142784,9408521660703954
44793838347,3177865114121924
61325237787,7245104929893122
22483938234,5910306939000852
21481701301,2589313496333936
56873814978,5770382228489216
41506398277,7547155212694527
69479553471,8948573976438599
32010933667,6451011195766837
96143360236,5217816521750119
15618693809,4194412736807141
29082166286,2316969443270908
25482324350,1390258705486313
27448526070,9310347599710172
60846317980,8243516560642544
93639308746,4485268859207616
96713042199,8698066863952602
20193264706,8745757385165230
38879391530,4107239569720977
14175442277,2310750490042241
43338478590,4437799578849403
49647857856,1267361500991110
53535867532,8221931373429760
23601950369,9987215356958841
46734873832,2333812330599277
15111020841,8704188274214810
60170297848,2576173765145655
85620572500,9725988820571936
87907779141,7852438836420124
69963581611,8005722599452891
53476240545,6204219169887246
85676785529,3833464834048035
30011831595,4366257445689701
73250662929,1993876366170789
60418719588,8621049783407289
54409113861,8712213912466334
49897590228,3511518717020997
29051162706,4055106049605693
82747565933,5723489073965053
21573979501,6058425002577520
55505020914,9577296342314785
99914274939,9334972282427138
63141826791,8184791287057238
48650841287,7000043194297556
75825160771,7917018483934945
14367565391,7895128353999672
87938531319,6364318341545906
12460412077,3782898437117101
88492219668,6424183301187512
28616315172,2855026122126854
93245268158,7530455869320174
36769330301,1151246305356914
73797973966,8183360184765992
29083003009,8632223137187863
36940134532,2796318427927383
36970723034,7966934401076821
38587390363,6014903675936105
89003920140,6101415490009889
75682850145,6527480261419456
60098612826,6719150017537018
63699438627,9029978408459030
49430239989,4075319127923508
71084377178,7244116335741133
56877894784,8577018518791164
43182236469,2044890827856535
40781770023,4437242709659275
83321094785,9880250645024900
96565955414,3593157268807537
89548891077,3524262496047365
95554427361,5768998819296657
35960694342,2143490077163162
71227421885,6133672037450885
78665968920,7238000297568074
83310798275,5656373654360422
80486438581,3652690732421249
64350813085,9871584551412572
60279494902,6276885501779595
91205679703,5293372848423276
28310649550,9007659912753045
79195010275,4935947488304337
71284989296,5390413435097907
31863615919,5772556336638302
87901505538,8519432806897462
64926278175,7644572370882067
67725267788,3748022353446537
34333000051,3256486737851410
22609683380,1906291941894629
56508140752,5437858107585540
19320722692,1291728975100631
73157121506,7380533958477374
55701629290,6952417537313018
86746394820,4658332623237861
42171218780,5513753530376787
59093570414,1488415505179304
89254354771,2253059257057313
48167326796,3332402442313001
23785010150,3923179495407620
32476175112,5388760798911047
86512230018,9878244661067151
51427134434,4042773767664838
47015320876,7388173832843451
61835429116,7644620978492736
89516971254,5805908482061291
59143666478,8038680500539912
97995205681,6640782096787953
21178747518,5112295893149078
36829323420,2607006741730514
82492180908,2137500613951218
59199810333,5283988915396826
23294233799,4064674665432610
83872685267,7272846655994241
55663031015,6724023232853944
15990988614,6538259005405337
18454087686,1485826963678943
62656803562,2949995830920017
77878702752,2359747266441185
21315451792,4157501874523772
16171035787,3992181055913670
94422943626,1014216896055709
89495048552,7222996679837569
12120320922,6151342260721664
25340344639,1391224781657312
53754030363,8092153962061075
25652131676,5827944443413293
40501039433,8157978843327901
61119098876,6865452307386809
53949185564,1474846058569430
55573107396,5082188111162687
23017665143,4743152395143513
29396922218,7924459475294012
30383614415,7801996525367622
37703461781,4717577788709736
42574554324,7639972966157966
95656029162,3964635619122512
27485729294,2292057745378729
30542788926,3887210878042192
55436508318,7313424732225314
34736277259,2466122548717811
52979567471,9329132649676725
12736761286,2201868490370982
22937492451,5892807654309926
86757476598,6778322950198809
64430121104,4138744931330765
94876734407,8210932103582526
34706577415,5185752433535331
10007068341,2873538715832333
50788826142,7282527955443790
42909037460,7877139860153940
66380081161,5154929801115116
50619509359,3278545598148334
84581498043,5837004424297721
73842279066,8410734026735467
60266992075,9631611534823558
82306458749,2437771639173597
97095216174,4584286724930899
42963560826,5803408648210541
78927040564,2928791327016212
47347356832,3008494513870698
27077595458,8291439241847288
92259249062,8296874538088331
30810976998,3676512294863262
26242421874,8607355034341208
82042759100,6155355791043302
82473642329,7397216044890913
97356796390,6583346616981631
95199719456,3536324052400657
72648636173,4785255829719533
94627696006,1186120099551789
23030362310,9754682337324183
49416623457,5027659231588883
74175712072,6172571807226629
44827248932,7015431023547734
88630745865,5022601015701853
83175512526,7992076539355649
41163857560,1587590773664266
47293666794,3826309128674414
52547490430,4650991335130952
77503666446,1084429286499370
98321815533,5506046339803554
35003962287,3030680030297805
56936409123,3890994882541401
82925989134,5382115965739091
41891328033,7013277303600340
91783395606,7828851896902519
13299113668,5800054135266431
17273287503,5257551025619371
39041936305,9952319624788253
54407482701,1790207935796800
65017475300,1750209907367557
30820678402,2558027286301445
14230509296,3405463302503085
91045763640,8315864935499176
34412206580,1952261278408020
91411629357,4250178015544294
35489621073,2111512025559648
71724514116,3698456507934047
64069860918,1223184679314076
84833592778,6494919884655255
26510404912,4795326380205250
93447327515,5506380794451508
78624098426,7833895338901197
18012563129,1563473866681978
75645192022,9789877746742265
47878542668,6247236510789740
39572680268,2981706794706582
87615186218,2791509208687443
82362528054,1370555114876017
88721349129,5099796037611262
62351014357,3232336592120157
26788632368,5866815861949202
16238313448,5541188232289451
13600597479,4328787093052280
55002497908,5020310993581769
98345983265,1323119291330452
51993758607,8654723235954038
58092240903,7186546736394588
40342407269,6794647667727075
22760280893,9451594981039682
42325048194,2240828310220808
55158615960,3164664360898524
94937353753,5123495501113244
34038740320,7091758707599123
48318572640,3090822487817287
